dgrp	sex	low_extreme	mediocre	high_extreme	total_nr_phenotypes	fraction_extreme
DGRP_716	F	0.057971014492753624	0.7101449275362319	0.2318840579710145	69	0.2898550724637681
DGRP_716	M	0.12987012987012986	0.6883116883116883	0.18181818181818182	77	0.3116883116883117
DGRP_716	NA	0.21153846153846154	0.6730769230769231	0.11538461538461539	52	0.3269230769230769
DGRP_719	F	NA	0.5	0.5	4	0.5
DGRP_719	M	NA	1	NA	4	0
DGRP_721	F	0.1527777777777778	0.7083333333333334	0.1388888888888889	72	0.2916666666666667
DGRP_721	M	0.06329113924050633	0.7215189873417721	0.21518987341772153	79	0.2784810126582279
DGRP_721	NA	0.057692307692307696	0.8846153846153846	0.057692307692307696	52	0.11538461538461539
DGRP_724	F	NA	0.75	0.25	4	0.25
DGRP_724	M	NA	1	NA	4	0
DGRP_727	F	0.2571428571428571	0.6428571428571429	0.1	70	0.3571428571428571
DGRP_727	M	0.1694915254237288	0.6949152542372882	0.13559322033898305	59	0.30508474576271183
DGRP_727	NA	0.02564102564102564	0.48717948717948717	0.48717948717948717	39	0.5128205128205128
DGRP_730	F	0.14666666666666667	0.6666666666666666	0.18666666666666668	75	0.33333333333333337
DGRP_730	M	0.1511627906976744	0.6744186046511628	0.1744186046511628	86	0.32558139534883723
DGRP_730	NA	0.3269230769230769	0.4230769230769231	0.25	52	0.5769230769230769
DGRP_732	F	0.18181818181818182	0.5844155844155844	0.23376623376623376	77	0.4155844155844156
DGRP_732	M	0.27058823529411763	0.6	0.12941176470588237	85	0.4
DGRP_732	NA	0.125	0.75	0.125	56	0.25
DGRP_734	F	0.2	0.6	0.2	5	0.4
DGRP_734	M	NA	0.8	0.2	5	0.2
DGRP_735	F	0.2	0.4	0.4	5	0.6000000000000001
DGRP_735	M	0.4	0.2	0.4	5	0.8
DGRP_736	F	NA	0.6	0.4	5	0.4
DGRP_736	M	NA	0.2	0.8	5	0.8
DGRP_737	F	0.02857142857142857	0.8	0.17142857142857143	70	0.2
DGRP_737	M	0.1111111111111111	0.7160493827160493	0.1728395061728395	81	0.2839506172839506
DGRP_737	NA	0.1276595744680851	0.574468085106383	0.2978723404255319	47	0.42553191489361697
DGRP_738	F	0.125	0.75	0.125	72	0.25
DGRP_738	M	0.17721518987341772	0.7088607594936709	0.11392405063291139	79	0.2911392405063291
DGRP_738	NA	0.09615384615384616	0.4230769230769231	0.4807692307692308	52	0.576923076923077
DGRP_739	F	0.2	0.8	NA	5	0.2
DGRP_739	M	NA	0.4	0.6	5	0.6
DGRP_740	F	NA	1	NA	5	0
DGRP_740	M	0.2	0.8	NA	5	0.2
DGRP_744	F	0.2	0.8	NA	5	0.2
DGRP_744	M	0.2	0.8	NA	5	0.2
DGRP_748	F	0.03278688524590164	0.8032786885245902	0.16393442622950818	61	0.19672131147540983
DGRP_748	M	0.1	0.75	0.15	40	0.25
DGRP_748	NA	0.42857142857142855	0.5238095238095238	0.047619047619047616	21	0.47619047619047616
DGRP_750	F	0.05555555555555555	0.5	0.4444444444444444	18	0.5
DGRP_750	M	NA	1	NA	4	0
DGRP_751	F	0.2	0.6	0.2	5	0.4
DGRP_751	M	0.2	0.8	NA	5	0.2
DGRP_752	F	0.6	0.4	NA	5	0.6
DGRP_752	M	0.4	0.6	NA	5	0.4
DGRP_753	F	NA	1	NA	4	0
DGRP_753	M	0.5	0.5	NA	4	0.5
DGRP_754	F	NA	0.5	0.5	4	0.5
DGRP_754	M	NA	1	NA	4	0
DGRP_756	F	NA	1	NA	4	0
DGRP_756	M	NA	1	NA	4	0
DGRP_757	F	0.4666666666666667	0.38333333333333336	0.15	60	0.6166666666666667
DGRP_757	M	0.2765957446808511	0.5957446808510638	0.1276595744680851	47	0.4042553191489362
DGRP_757	NA	0.022222222222222223	0.5777777777777777	0.4	45	0.4222222222222222
DGRP_759	F	0.4	NA	0.6	5	1
DGRP_759	M	0.4	0.6	NA	5	0.4
DGRP_761	F	0.2054794520547945	0.6712328767123288	0.1232876712328767	73	0.3287671232876712
DGRP_761	M	0.19230769230769232	0.6538461538461539	0.15384615384615385	78	0.34615384615384615
DGRP_761	NA	0.038461538461538464	0.6923076923076923	0.2692307692307692	52	0.3076923076923077
DGRP_762	F	NA	1	NA	5	0
DGRP_762	M	0.2	0.8	NA	5	0.2
DGRP_763	F	NA	1	NA	5	0
DGRP_763	M	0.2	0.8	NA	5	0.2
DGRP_765	F	0.3055555555555556	0.5694444444444444	0.125	72	0.4305555555555556
DGRP_765	M	0.38095238095238093	0.47619047619047616	0.14285714285714285	84	0.5238095238095237
DGRP_765	NA	0.125	0.8392857142857143	0.03571428571428571	56	0.1607142857142857
DGRP_766	NA	0.36363636363636365	0.5454545454545454	0.09090909090909091	11	0.4545454545454546
DGRP_767	F	0.2	0.6	0.2	5	0.4
DGRP_767	M	0.6	0.4	NA	5	0.6
DGRP_768	F	NA	0.75	0.25	4	0.25
DGRP_768	M	NA	1	NA	4	0
DGRP_769	F	0.5	0.5	NA	4	0.5
DGRP_769	M	0.25	0.75	NA	4	0.25
DGRP_770	F	NA	1	NA	5	0
DGRP_770	M	NA	0.8	0.2	5	0.2
DGRP_771	F	0.15384615384615385	0.5384615384615384	0.3076923076923077	13	0.46153846153846156
DGRP_773	F	0.2	0.6	0.2	5	0.4
DGRP_773	M	NA	1	NA	5	0
DGRP_774	F	0.15384615384615385	0.5769230769230769	0.2692307692307692	78	0.4230769230769231
DGRP_774	M	0.18604651162790697	0.5813953488372093	0.23255813953488372	86	0.41860465116279066
DGRP_774	NA	0.16071428571428573	0.5	0.3392857142857143	56	0.5
DGRP_775	F	0.2	0.8	NA	5	0.2
DGRP_775	M	0.4	0.6	NA	5	0.4
DGRP_776	F	0.07142857142857142	0.7714285714285715	0.15714285714285714	70	0.22857142857142856
DGRP_776	M	0.1125	0.7125	0.175	80	0.2875
DGRP_776	NA	0.057692307692307696	0.6923076923076923	0.25	52	0.3076923076923077
DGRP_777	F	0.25	0.5	0.25	4	0.5
DGRP_777	M	0.25	0.5	0.25	4	0.5
DGRP_779	F	NA	0.75	0.25	4	0.25
DGRP_779	M	NA	0.75	0.25	4	0.25
DGRP_783	F	0.057971014492753624	0.782608695652174	0.15942028985507245	69	0.21739130434782608
DGRP_783	M	0.013157894736842105	0.8552631578947368	0.13157894736842105	76	0.14473684210526316
DGRP_783	NA	0.0851063829787234	0.7446808510638298	0.1702127659574468	47	0.2553191489361702
DGRP_784	F	NA	0.6666666666666666	0.3333333333333333	3	0.3333333333333333
DGRP_784	M	NA	0.6666666666666666	0.3333333333333333	3	0.3333333333333333
DGRP_786	F	0.06666666666666667	0.68	0.25333333333333335	75	0.32
DGRP_786	M	0.24096385542168675	0.6385542168674698	0.12048192771084337	83	0.3614457831325301
DGRP_786	NA	0.15555555555555556	0.6	0.24444444444444444	45	0.4
DGRP_787	F	0.15942028985507245	0.6666666666666666	0.17391304347826086	69	0.3333333333333333
DGRP_787	M	0.12658227848101267	0.810126582278481	0.06329113924050633	79	0.189873417721519
DGRP_787	NA	0.17307692307692307	0.7115384615384616	0.11538461538461539	52	0.28846153846153844
DGRP_788	F	NA	0.8	0.2	5	0.2
DGRP_788	M	NA	0.6	0.4	5	0.4
DGRP_790	F	0.19444444444444445	0.6805555555555556	0.125	72	0.3194444444444444
DGRP_790	M	0.189873417721519	0.5949367088607594	0.21518987341772153	79	0.40506329113924056
DGRP_790	NA	0.0425531914893617	0.9148936170212766	0.0425531914893617	47	0.0851063829787234
DGRP_791	F	NA	1	NA	5	0
DGRP_791	M	NA	1	NA	5	0
DGRP_795	F	0.25	0.75	NA	4	0.25
DGRP_795	M	0.25	0.75	NA	4	0.25
DGRP_796	F	0.2112676056338028	0.704225352112676	0.08450704225352113	71	0.29577464788732394
DGRP_796	M	0.1	0.7125	0.1875	80	0.2875
DGRP_796	NA	0.019230769230769232	0.7307692307692307	0.25	52	0.2692307692307692
DGRP_797	F	NA	1	NA	5	0
DGRP_797	M	0.2	0.6	0.2	5	0.4
DGRP_799	F	0.18461538461538463	0.7076923076923077	0.1076923076923077	65	0.2923076923076923
DGRP_799	M	0.10126582278481013	0.6582278481012658	0.24050632911392406	79	0.34177215189873417
DGRP_799	NA	0.21428571428571427	0.7142857142857143	0.07142857142857142	56	0.2857142857142857
DGRP_801	F	0.2054794520547945	0.6712328767123288	0.1232876712328767	73	0.3287671232876712
DGRP_801	M	0.1	0.8375	0.0625	80	0.1625
DGRP_801	NA	0.38461538461538464	0.4423076923076923	0.17307692307692307	52	0.5576923076923077
DGRP_802	F	0.1111111111111111	0.75	0.1388888888888889	72	0.25
DGRP_802	M	0.16455696202531644	0.6835443037974683	0.1518987341772152	79	0.31645569620253167
DGRP_802	NA	0.14583333333333334	0.3541666666666667	0.5	48	0.6458333333333334
DGRP_803	F	0.5	0.25	0.25	4	0.75
DGRP_803	M	0.25	0.5	0.25	4	0.5
DGRP_804	F	0.2028985507246377	0.6231884057971014	0.17391304347826086	69	0.37681159420289856
DGRP_804	M	0.14473684210526316	0.7236842105263158	0.13157894736842105	76	0.2763157894736842
DGRP_804	NA	0.17307692307692307	0.5961538461538461	0.23076923076923078	52	0.40384615384615385
DGRP_805	F	0.18571428571428572	0.7	0.11428571428571428	70	0.3
DGRP_805	M	0.1	0.7833333333333333	0.11666666666666667	60	0.21666666666666667
DGRP_805	NA	0.038461538461538464	0.8269230769230769	0.1346153846153846	52	0.17307692307692307
DGRP_807	F	NA	0.8	0.2	5	0.2
DGRP_807	M	NA	0.8	0.2	5	0.2
DGRP_808	F	0.18055555555555555	0.6111111111111112	0.20833333333333334	72	0.3888888888888889
DGRP_808	M	0.07407407407407407	0.7407407407407407	0.18518518518518517	81	0.25925925925925924
DGRP_808	NA	0.2692307692307692	0.6538461538461539	0.07692307692307693	52	0.34615384615384615
DGRP_810	F	0.23076923076923078	0.676923076923077	0.09230769230769231	65	0.3230769230769231
DGRP_810	M	0.1232876712328767	0.684931506849315	0.1917808219178082	73	0.3150684931506849
DGRP_810	NA	0.019230769230769232	0.7307692307692307	0.25	52	0.2692307692307692
DGRP_812	F	0.1	0.7571428571428571	0.14285714285714285	70	0.24285714285714285
DGRP_812	M	0.05063291139240506	0.7721518987341772	0.17721518987341772	79	0.22784810126582278
DGRP_812	NA	0.23076923076923078	0.7115384615384616	0.057692307692307696	52	0.2884615384615385
DGRP_813	F	NA	0.4	0.6	5	0.6
DGRP_813	M	NA	0.6	0.4	5	0.4
DGRP_816	F	NA	1	NA	4	0
DGRP_816	M	NA	1	NA	4	0
DGRP_818	F	0.1111111111111111	0.7619047619047619	0.12698412698412698	63	0.23809523809523808
DGRP_818	M	0.0821917808219178	0.8082191780821918	0.1095890410958904	73	0.1917808219178082
DGRP_818	NA	0.25	0.6153846153846154	0.1346153846153846	52	0.3846153846153846
DGRP_819	F	0.17543859649122806	0.7017543859649122	0.12280701754385964	57	0.2982456140350877
DGRP_819	M	0.10526315789473684	0.6578947368421053	0.23684210526315788	38	0.3421052631578947
DGRP_819	NA	0.2857142857142857	0.6666666666666666	0.047619047619047616	21	0.3333333333333333
DGRP_820	F	0.11428571428571428	0.7714285714285715	0.11428571428571428	70	0.22857142857142856
DGRP_820	M	0.1375	0.7375	0.125	80	0.2625
DGRP_820	NA	0.19642857142857142	0.6964285714285714	0.10714285714285714	56	0.30357142857142855
DGRP_821	F	0.1320754716981132	0.4528301886792453	0.41509433962264153	53	0.5471698113207547
DGRP_821	M	0.03225806451612903	0.6129032258064516	0.3548387096774194	31	0.3870967741935484
DGRP_821	NA	0.3333333333333333	0.2857142857142857	0.38095238095238093	21	0.7142857142857142
DGRP_822	F	0.17142857142857143	0.6	0.22857142857142856	70	0.4
DGRP_822	M	0.1728395061728395	0.7037037037037037	0.12345679012345678	81	0.2962962962962963
DGRP_822	NA	0.21153846153846154	0.6346153846153846	0.15384615384615385	52	0.3653846153846154
DGRP_823	F	0.25	0.5	0.25	4	0.5
DGRP_823	M	0.25	0.5	0.25	4	0.5
DGRP_828	F	0.25	0.75	NA	4	0.25
DGRP_828	M	0.25	0.75	NA	4	0.25
DGRP_832	F	0.22950819672131148	0.6065573770491803	0.16393442622950818	61	0.39344262295081966
DGRP_832	M	0.14864864864864866	0.6891891891891891	0.16216216216216217	74	0.31081081081081086
DGRP_832	NA	0.34615384615384615	0.4807692307692308	0.17307692307692307	52	0.5192307692307692
DGRP_833	F	0.4	0.4	0.2	5	0.6000000000000001
DGRP_833	M	0.2	0.6	0.2	5	0.4
DGRP_837	F	0.07462686567164178	0.7611940298507462	0.16417910447761194	67	0.23880597014925373
DGRP_837	M	0.06756756756756757	0.6891891891891891	0.24324324324324326	74	0.31081081081081086
DGRP_837	NA	0.21153846153846154	0.6346153846153846	0.15384615384615385	52	0.3653846153846154
DGRP_838	F	0.2	0.4	0.4	5	0.6000000000000001
DGRP_838	M	0.2	0.6	0.2	5	0.4
DGRP_839	F	0.2	0.8	NA	5	0.2
DGRP_839	M	0.2	0.8	NA	5	0.2
DGRP_841	F	NA	0.8	0.2	5	0.2
DGRP_841	M	NA	0.8	0.2	5	0.2
DGRP_843	F	0.20689655172413793	0.6551724137931034	0.13793103448275862	58	0.3448275862068966
DGRP_843	M	0.2222222222222222	0.4722222222222222	0.3055555555555556	36	0.5277777777777778
DGRP_843	NA	0.42857142857142855	0.38095238095238093	0.19047619047619047	21	0.6190476190476191
DGRP_844	F	NA	1	NA	4	0
DGRP_844	M	NA	1	NA	4	0
DGRP_845	F	0.25	0.75	NA	4	0.25
DGRP_845	M	0.25	0.75	NA	4	0.25
DGRP_846	F	0.2	0.6	0.2	5	0.4
DGRP_846	M	0.2	0.6	0.2	5	0.4
DGRP_847	NA	0.2	0.8	NA	5	0.2
DGRP_848	F	0.2	0.8	NA	5	0.2
DGRP_848	M	NA	1	NA	5	0
DGRP_849	F	0.2	0.6166666666666667	0.18333333333333332	60	0.3833333333333333
DGRP_849	M	0.21951219512195122	0.6097560975609756	0.17073170731707318	41	0.3902439024390244
DGRP_849	NA	0.047619047619047616	0.6666666666666666	0.2857142857142857	21	0.3333333333333333
DGRP_850	F	0.26785714285714285	0.5892857142857143	0.14285714285714285	56	0.4107142857142857
DGRP_850	M	0.16666666666666666	0.75	0.08333333333333333	36	0.25
DGRP_850	NA	0.23809523809523808	0.6190476190476191	0.14285714285714285	21	0.38095238095238093
DGRP_851	F	0.4	0.4	0.2	5	0.6000000000000001
DGRP_851	M	0.2	0.8	NA	5	0.2
DGRP_852	F	0.1388888888888889	0.5416666666666666	0.3194444444444444	72	0.4583333333333333
DGRP_852	M	0.2222222222222222	0.5432098765432098	0.2345679012345679	81	0.4567901234567901
DGRP_852	NA	0.17857142857142858	0.5892857142857143	0.23214285714285715	56	0.4107142857142857
DGRP_853	F	0.09375	0.6875	0.21875	64	0.3125
DGRP_853	M	0.1	0.7285714285714285	0.17142857142857143	70	0.27142857142857146
DGRP_853	NA	0.18421052631578946	0.6842105263157895	0.13157894736842105	38	0.3157894736842105
DGRP_854	F	0.2	0.8	NA	5	0.2
DGRP_854	M	0.4	0.6	NA	5	0.4
DGRP_855	F	0.1643835616438356	0.6712328767123288	0.1643835616438356	73	0.3287671232876712
DGRP_855	M	0.1728395061728395	0.6419753086419753	0.18518518518518517	81	0.35802469135802467
DGRP_855	NA	0.19230769230769232	0.6153846153846154	0.19230769230769232	52	0.38461538461538464
DGRP_856	F	0.25	0.5	0.25	4	0.5
DGRP_856	M	0.75	0.25	NA	4	0.75
DGRP_857	F	0.16901408450704225	0.7183098591549296	0.11267605633802817	71	0.28169014084507044
DGRP_857	M	0.15789473684210525	0.6447368421052632	0.19736842105263158	76	0.35526315789473684
DGRP_857	NA	0.19230769230769232	0.4807692307692308	0.3269230769230769	52	0.5192307692307693
DGRP_858	F	NA	0.5	0.5	4	0.5
DGRP_858	M	NA	0.25	0.75	4	0.75
DGRP_859	F	0.038461538461538464	0.7115384615384616	0.25	52	0.28846153846153844
DGRP_859	M	0.09523809523809523	0.6428571428571429	0.2619047619047619	42	0.35714285714285715
DGRP_859	NA	0.1568627450980392	0.7843137254901961	0.058823529411764705	51	0.21568627450980393
DGRP_860	F	0.5	0.5	NA	4	0.5
DGRP_860	M	NA	0.75	0.25	4	0.25
DGRP_861	F	0.07692307692307693	0.7846153846153846	0.13846153846153847	65	0.2153846153846154
DGRP_861	M	0.22666666666666666	0.5733333333333334	0.2	75	0.42666666666666664
DGRP_861	NA	0.34615384615384615	0.4807692307692308	0.17307692307692307	52	0.5192307692307692
DGRP_863	F	NA	0.75	0.25	4	0.25
DGRP_863	M	0.25	0.75	NA	4	0.25
DGRP_868	F	0.2	0.4	0.4	5	0.6000000000000001
DGRP_868	M	0.4	0.4	0.2	5	0.6000000000000001
DGRP_869	F	NA	0.75	0.25	4	0.25
DGRP_869	M	NA	1	NA	4	0
DGRP_872	F	0.5	0.5	NA	4	0.5
DGRP_872	M	0.5	0.5	NA	4	0.5
DGRP_874	F	0.25	0.75	NA	4	0.25
DGRP_874	M	0.25	0.75	NA	4	0.25
DGRP_877	F	NA	0.75	0.25	4	0.25
DGRP_877	M	NA	1	NA	4	0
DGRP_878	F	0.5	NA	0.5	4	1
DGRP_878	M	NA	0.75	0.25	4	0.25
DGRP_879	F	0.05714285714285714	0.9	0.04285714285714286	70	0.1
DGRP_879	M	0.19480519480519481	0.5974025974025974	0.2077922077922078	77	0.4025974025974026
DGRP_879	NA	0.40384615384615385	0.5192307692307693	0.07692307692307693	52	0.4807692307692308
DGRP_882	F	0.1506849315068493	0.6438356164383562	0.2054794520547945	73	0.3561643835616438
DGRP_882	M	0.12698412698412698	0.6507936507936508	0.2222222222222222	63	0.3492063492063492
DGRP_882	NA	0.057692307692307696	0.8653846153846154	0.07692307692307693	52	0.13461538461538464
DGRP_884	F	0.2537313432835821	0.6567164179104478	0.08955223880597014	67	0.34328358208955223
DGRP_884	M	0.08108108108108109	0.8108108108108109	0.10810810810810811	74	0.1891891891891892
DGRP_884	NA	0.23076923076923078	0.6346153846153846	0.1346153846153846	52	0.3653846153846154
DGRP_885	F	0.5	0.5	NA	4	0.5
DGRP_885	M	0.25	0.75	NA	4	0.25
DGRP_887	F	0.4	0.4727272727272727	0.12727272727272726	55	0.5272727272727273
DGRP_887	M	0.20930232558139536	0.7674418604651163	0.023255813953488372	43	0.23255813953488375
DGRP_887	NA	0.075	0.75	0.175	40	0.25
DGRP_888	F	NA	0.75	0.25	4	0.25
DGRP_888	M	NA	0.75	0.25	4	0.25
DGRP_890	F	0.08450704225352113	0.8591549295774648	0.056338028169014086	71	0.14084507042253522
DGRP_890	M	0.2125	0.725	0.0625	80	0.275
DGRP_890	NA	0.019230769230769232	0.7692307692307693	0.21153846153846154	52	0.23076923076923078
DGRP_891	F	0.25	0.5	0.25	4	0.5
DGRP_891	M	NA	0.5	0.5	4	0.5
DGRP_892	F	0.1917808219178082	0.6438356164383562	0.1643835616438356	73	0.3561643835616438
DGRP_892	M	0.19230769230769232	0.6025641025641025	0.20512820512820512	78	0.39743589743589747
DGRP_892	NA	0.1276595744680851	0.5106382978723404	0.3617021276595745	47	0.4893617021276596
DGRP_894	F	0.125	0.7361111111111112	0.1388888888888889	72	0.2638888888888889
DGRP_894	M	0.18181818181818182	0.5844155844155844	0.23376623376623376	77	0.4155844155844156
DGRP_894	NA	0.28888888888888886	0.6222222222222222	0.08888888888888889	45	0.37777777777777777
DGRP_897	F	0.15384615384615385	0.7076923076923077	0.13846153846153847	65	0.2923076923076923
DGRP_897	M	0.1643835616438356	0.5616438356164384	0.273972602739726	73	0.4383561643835616
DGRP_897	NA	0.057692307692307696	0.6538461538461539	0.28846153846153844	52	0.34615384615384615
DGRP_900	F	0.06666666666666667	0.6833333333333333	0.25	60	0.31666666666666665
DGRP_900	M	0.05	0.85	0.1	40	0.15000000000000002
DGRP_900	NA	0.5714285714285714	0.2857142857142857	0.14285714285714285	21	0.7142857142857142
DGRP_903	F	NA	0.75	0.25	4	0.25
DGRP_903	M	0.25	0.75	NA	4	0.25
DGRP_905	F	NA	1	NA	4	0
DGRP_905	M	0.25	0.75	NA	4	0.25
DGRP_907	F	0.1267605633802817	0.7323943661971831	0.14084507042253522	71	0.2676056338028169
DGRP_907	M	0.19230769230769232	0.717948717948718	0.08974358974358974	78	0.28205128205128205
DGRP_907	NA	0.11538461538461539	0.7115384615384616	0.17307692307692307	52	0.28846153846153844
DGRP_908	F	0.17647058823529413	0.6617647058823529	0.16176470588235295	68	0.3382352941176471
DGRP_908	M	0.17333333333333334	0.5866666666666667	0.24	75	0.41333333333333333
DGRP_908	NA	0.3076923076923077	0.40384615384615385	0.28846153846153844	52	0.5961538461538461
DGRP_911	F	0.30158730158730157	0.6031746031746031	0.09523809523809523	63	0.3968253968253968
DGRP_911	M	0.16455696202531644	0.6708860759493671	0.16455696202531644	79	0.3291139240506329
DGRP_911	NA	0.1276595744680851	0.7446808510638298	0.1276595744680851	47	0.2553191489361702
DGRP_912	F	NA	0.75	0.25	4	0.25
DGRP_912	M	NA	0.5	0.5	4	0.5
DGRP_913	F	0.09523809523809523	0.49206349206349204	0.4126984126984127	63	0.5079365079365079
DGRP_913	M	0.0975609756097561	0.5365853658536586	0.36585365853658536	41	0.46341463414634143
DGRP_913	NA	0.14285714285714285	0.5238095238095238	0.3333333333333333	21	0.47619047619047616
DGRP_917	NA	0.6	0.2	0.2	5	0.8
